,Well_ID,"X, m","Y, m","Depth, m","Porosity, fraction","Permeability, mD","Acoustic Impedance, kg*s/m^2",Rock facies,"Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa",Vclay
1314,Well_no_66,2975,5375,3054.55,0.14486,116.56769112876451,7049100.274,Shaly sandstone,1.8523770965182207,3739.3646909319855,23.63131946564157,1545.2699014508569,5.497274048811362,0.3333
1316,Well_no_66,2975,5375,3055.55,0.058,47.47133588115894,7913673.14,Shaly sandstone,1.7250118853054095,4710.842961485263,35.81060225892076,1561.8998569912148,4.2082202512122615,0.3333
1317,Well_no_66,2975,5375,3056.05,0.05938,35.18671547559685,7819670.1,Shale,1.6592487300972554,5049.482490513244,36.09633035166328,1797.5318828943823,5.36123320037445,1.0
1318,Well_no_66,2975,5375,3056.55,0.06314,55.55897068826735,7839204.347999997,Shale,1.9568544384452689,4078.391281559165,29.28930288609701,1673.759639706549,5.160488186230773,1.0
1319,Well_no_66,2975,5375,3057.05,0.06992,,7788522.006,Shale,,5482.571290452372,,1713.513550877918,3.714379727848456,1.0
1320,Well_no_67,4375,7925,3051.13,0.16155,164.91331982968634,7211540.6411810955,Sandstone,1.594435636973691,4551.997085811951,31.17483521181909,1813.892609571648,4.709369299810564,0.0
1321,Well_no_67,4375,7925,3051.63,,164.55194277803184,6928671.044,Sandstone,1.6444016887640824,4187.060035872071,31.92648892136045,1711.1195777381845,2.7470136580659883,0.0
1322,Well_no_67,4375,7925,3052.13,0.16427,196.00359947869012,7231971.788932808,Sandstone,1.9634098958352828,4269.640989692786,26.240633068074565,1562.1280959171677,6.453850308582759,0.0
1323,Well_no_67,4375,7925,3052.63,,,6630747.352000001,Sandstone,2.107980228490893,3377.673381575239,20.180896417711917,1727.0307564306754,7.838023946818869,0.0
1324,Well_no_67,4375,7925,3053.13,0.07304,15.271399697303927,7607875.6570000015,Sandy shale,2.378066970083219,3416.330039983206,25.33697860413547,1567.2916277598297,5.830768304186332,0.6667
1325,Well_no_67,4375,7925,3053.63,0.06997,24.369159425251855,7649749.106000002,Sandy shale,3.037458457471346,2660.0600870900576,21.68453279926037,1555.1591705742665,8.962528851572944,0.6667
1326,Well_no_67,4375,7925,3054.13,0.12865,61.62281058388896,7414110.095,Shaly sandstone,2.3825267764697795,3250.843180796652,25.17849862569393,1777.9604069459824,7.048907618224955,0.3333
1327,Well_no_67,4375,7925,3054.63,0.13645,91.76654406047972,7211884.589,Shaly sandstone,1.9270778818023364,3627.279571860352,27.326242002122324,1672.6924480534751,6.231445900969839,0.3333
1328,Well_no_67,4375,7925,3055.13,0.14293,113.56339485283502,7176313.785,Sandstone,1.7331468035017028,3864.864562480894,25.88832245364229,1488.2473403765243,4.705599703584761,0.0
1329,Well_no_67,4375,7925,3055.63,0.1476299999999999,127.44415966992003,7166737.213,Sandstone,1.7472556412370066,3826.5248306845597,25.58382778660112,1643.338187150168,5.763693419384928,0.0
1330,Well_no_67,4375,7925,3056.13,0.14617,121.51348571348778,7248871.944,Sandstone,1.976494710837151,3847.7004960024847,28.78923427750719,1794.6340547444631,5.348053455879978,0.0
1331,Well_no_67,4375,7925,3056.63,0.0675299999999999,13.039113670069558,7876593.975,Sandy shale,2.8223271497189044,3094.876776890589,21.764931117956085,1476.0818187294744,6.149335884961549,0.6667
1332,Well_no_67,4375,7925,3057.13,0.06836,2.5992526055670764,7695024.009,Sandy shale,3.3276909959837204,,,1554.5278529185498,9.767790072677675,0.6667
1333,Well_no_67,4375,7925,3057.63,0.12675,,7485510.131,Shaly sandstone,1.775432530729463,4436.566622374366,34.9460575814302,,5.956665254425473,0.3333
1334,Well_no_67,4375,7925,3058.13,0.13054,76.53251824705958,7051285.905,Shaly sandstone,1.987809375927016,3747.684083015072,23.523434990706548,1773.0498047695223,6.249087487096486,0.3333
1335,Well_no_67,4375,7925,3058.63,,,7192620.097999997,Shaly sandstone,1.9657605278629744,3965.897623700652,25.76011739378094,1749.4148169866744,5.095110589897306,0.3333
1336,Well_no_67,4375,7925,3059.13,0.13723,,7005452.9,Sandstone,2.0307804026420504,3710.716094902104,27.962655979055903,,7.281800341893346,0.0
1337,Well_no_67,4375,7925,3059.63,0.14403,189.83970990156504,7355805.462,Sandstone,1.7151098368807938,4144.975723703727,33.74087474826436,1525.2230424351474,3.661024633834242,0.0
1338,Well_no_67,4375,7925,3060.13,0.07157,25.679998614483605,7654214.438999997,Sandy shale,2.923182614325543,3200.643441158187,20.84216672723541,1567.025105920094,7.338908669668466,0.6667
1339,Well_no_67,4375,7925,3060.63,,40.409175560544966,8067849.3829999985,Sandy shale,3.4723779090933022,2010.7987430550008,17.902969205822284,1737.3059696360724,9.20773085554437,0.6667
1340,Well_no_68,5225,4425,3046.11,0.06471,25.663376665996378,7649861.521000002,Sandy shale,3.1698767033768034,2223.828279489821,19.260431229833504,1537.1661193910863,8.482184974116548,0.6667
1341,Well_no_68,5225,4425,3046.61,,,7775381.611,Sandy shale,2.7244988163249704,2921.0908095301616,20.916232473910355,1752.377768904846,5.1039648078563165,0.6667
1342,Well_no_68,5225,4425,3047.11,0.09476,47.76383436710153,7172326.2513125725,Shaly sandstone,2.333454460411042,3026.929231390432,21.37981113700039,1719.2974271657806,6.790332333184004,0.3333
1343,Well_no_68,5225,4425,3047.61,0.05923,20.53050021631768,7910914.18,Sandy shale,3.47004058036398,2101.4220866737114,15.323611710533688,1852.085850194569,8.916301113842785,0.6667
1344,Well_no_68,5225,4425,3048.11,,,7083380.504,Shaly sandstone,2.001800055336388,3022.5826541574684,27.78801210085032,1702.7364780476316,3.899302264103517,0.3333
1345,Well_no_68,5225,4425,3048.61,0.13435,70.65128028440412,7337439.712999999,Shaly sandstone,1.7790829051199142,4161.271419479889,30.8069195114511,1611.3126741413837,5.319117728067919,0.3333
1346,Well_no_68,5225,4425,3049.11,0.13704,132.2736981427193,7246664.938999997,Sandstone,2.324732140027709,3546.11559414486,20.734492736007944,1706.8020857361628,6.772347739170005,0.0
1347,Well_no_68,5225,4425,3049.61,0.13883,90.53639898914236,7239075.505,Sandstone,1.9006186002932373,3429.2238416947303,30.61713835636305,1756.197567810982,5.8619447101707065,0.0
1348,Well_no_68,5225,4425,3050.11,0.13738,102.69951088208475,7109377.0660000015,Sandstone,1.5540599336576968,4676.629276460566,32.973046655524634,1458.0571782853394,4.086397958711214,0.0
1349,Well_no_68,5225,4425,3050.61,0.14259,128.5367738246309,7213299.614,Sandstone,1.6728457977857891,4517.104569881181,34.13313659412387,1785.216678688233,5.9206324804043975,0.0
1350,Well_no_68,5225,4425,3051.11,0.14785,84.5235691595183,7253052.005,Sandstone,2.190290358765872,3239.4299706657084,25.903174821162487,1794.0670032757275,5.333812718435898,0.0
1351,Well_no_68,5225,4425,3051.61,0.1527099999999999,131.67079070582656,7339660.3659858145,Sandstone,1.9119981482159496,3973.740706108375,30.19162702041032,1764.0666138405095,5.950006343919346,0.0
1352,Well_no_68,5225,4425,3052.11,0.06265,22.404081158919627,7727594.364,Sandy shale,3.3064297770118376,2117.3646643887178,13.20513386995674,1872.3098361126908,7.786538064628054,0.6667
1353,Well_no_68,5225,4425,3052.61,0.06947,31.930818478296732,7696208.291,Sandy shale,3.260369037058201,2763.1514665973027,20.312562378612306,1767.8231614652673,10.189301174640242,0.6667
1354,Well_no_68,5225,4425,3053.11,0.12536,38.21326693486915,7264533.6510000015,Shaly sandstone,1.6470931105811166,4718.234886291705,27.02179033994608,1717.2418468185715,5.716089211451173,0.3333
1355,Well_no_68,5225,4425,3053.61,0.13835,59.291804486455206,7456340.357999999,Shaly sandstone,1.557429308663447,5301.984289050185,35.252449280729905,1664.8758322795711,5.061883048252395,0.3333
1356,Well_no_68,5225,4425,3054.11,0.07535,79.38379358763571,7450466.197000002,Sandy shale,2.781727922036964,2175.4563558736445,18.089689091810307,1776.4846513219284,10.633596634521709,0.6667
1357,Well_no_68,5225,4425,3054.61,0.14776,119.58373513000227,6956149.747,Shaly sandstone,2.26335660998442,2995.0296002051077,22.0563851857306,1670.8281093032056,6.318536985978103,0.3333
1358,Well_no_68,5225,4425,3055.11,0.13938,59.57062392131406,7094688.347,Shaly sandstone,1.6727393869178018,4309.1919982624,31.061324629425023,1816.745672752224,3.1908339400910344,0.3333
1359,Well_no_68,5225,4425,3055.61,0.14631,129.898346406589,7237185.165,Sandstone,2.107243049773197,3566.2364682940674,26.80000676555143,1610.9430399115035,6.609294500291154,0.0
1360,Well_no_69,3375,775,3054.89,0.15211,197.93852265906693,7385092.885,Sandstone,1.98362349052807,3828.594391718284,29.076220945658186,1515.1675783067258,7.0628074663554585,0.0
1361,Well_no_69,3375,775,3055.39,0.15932,135.52222963267783,7053526.622,Sandstone,2.4093081206674154,3248.714491093697,21.253703675041205,1675.4678486629996,6.8777564322826175,0.0
1362,Well_no_69,3375,775,3055.89,0.15198,199.9246217311111,6966537.8029999975,Sandstone,2.1981785220922903,3095.829859253988,21.504630592735896,1618.2203221019372,6.728486805298737,0.0
1363,Well_no_69,3375,775,3056.39,0.16019,153.24655195088172,6973372.965,Sandstone,2.3924708337445595,3133.714598251748,19.241698659731647,1759.175156654724,6.072681199181485,0.0
1364,Well_no_69,3375,775,3056.89,0.1649,200.87711840928694,7148122.613,Sandstone,2.1294297031810308,3208.127278329948,26.530930517436207,1615.7213255147549,4.873423089019399,0.0
1365,Well_no_69,3375,775,3057.39,0.16754,196.99183651069345,7114719.344144177,Sandstone,2.177889534972732,3070.060732943628,18.667607803059067,1626.6858141917005,8.145736655332659,0.0
1366,Well_no_69,3375,775,3057.89,0.17575,199.63365600758289,6845961.345,Sandstone,1.526678864731108,3948.416649840148,23.800914403273893,1724.3102981104598,5.192658795350567,0.0
1367,Well_no_69,3375,775,3058.39,0.05723,39.54042079304738,8036599.959,Shale,1.6913751747802577,4548.903160764942,34.99881457416645,1854.976401297676,5.152398782807925,1.0
1368,Well_no_69,3375,775,3058.89,0.1107,44.719760136490486,7426997.643999997,Shaly sandstone,2.0680257536848066,3864.7441346267606,30.88854392704413,1878.4803515345216,5.7134443354055175,0.3333
1369,Well_no_69,3375,775,3059.39,0.12173,61.03529864242049,7267379.158,Shaly sandstone,1.9193416796436824,3934.9094160859136,29.718150145367897,1506.5067571224213,5.307139150659975,0.3333
1370,Well_no_69,3375,775,3059.89,0.12529,55.37059501323736,7391540.76,Shaly sandstone,1.5854743065683612,4594.479341777779,35.64529677769555,1069.2985223793964,1.8128302598034365,0.3333
1371,Well_no_69,3375,775,3060.39,,,7773204.716,Shaly sandstone,1.6136304122611562,4867.632639116772,38.23311292463789,1769.2385497508812,5.5816473757182825,0.3333
1372,Well_no_69,3375,775,3060.89,0.04813,69.74439638820625,7885371.232999999,Shale,1.4577009768504294,5279.272093261468,41.32655837059422,1560.7533142991715,3.5508880182910096,1.0
1373,Well_no_69,3375,775,3061.39,0.05538,44.32507323709002,7837672.844,Shale,1.814994208840314,3995.890530797438,33.0995526837612,1839.0078248356565,3.7198728783800985,1.0
1374,Well_no_69,3375,775,3061.89,0.05704,59.00079558660896,7817591.467,Shale,1.7348806341202467,4556.090062854626,36.14385725248932,1520.8949126011935,4.012989408767544,1.0
1375,Well_no_69,3375,775,3062.39,0.12725,76.73180381859727,7541313.8160000015,Shaly sandstone,1.7197121886854407,4320.128327288703,32.095863505505015,1625.589169281346,3.9483865307193966,0.3333
1376,Well_no_69,3375,775,3062.89,,,7537841.034,Shaly sandstone,1.7180256191181984,4385.463295035089,33.99006958028573,1645.6663902133146,4.8366573421221934,0.3333
1377,Well_no_69,3375,775,3063.39,0.13246,67.11766497454578,7424417.857999999,Shaly sandstone,1.6787788934788668,4427.423368162933,32.77468293913721,1438.0550263428088,3.4717185437229654,0.3333
1378,Well_no_69,3375,775,3063.89,0.12846,87.058963426018,7337465.384,Sandstone,2.0556978931573986,3587.6063106460697,26.458721153912894,1750.4307322647117,6.298674273120536,0.0
1379,Well_no_69,3375,775,3064.39,0.13788,69.31453251386804,7298348.137999997,Shaly sandstone,1.8948884382392737,4202.242051146498,27.04114095716637,1939.0364827579585,7.124519945500222,0.3333
120,Well_no_7,6725,8025,3053.65,0.16727,209.59430992057065,6953889.575,Sandstone,1.7737137399815848,4053.657113789297,24.592131986231244,1414.6363972365384,3.549549083506572,0.0
121,Well_no_7,6725,8025,3054.15,0.16937,201.68202845785737,6752590.2820000015,Sandstone,2.242420227382186,2561.8764979360594,19.32565321809172,1599.9478814117194,5.715957478176929,0.0
122,Well_no_7,6725,8025,3054.65,0.17424,,7068142.509,Sandstone,1.6566170622925704,4536.382712673662,28.54121809292078,,,0.0
123,Well_no_7,6725,8025,3055.15,,304.4786584156712,7011515.943,Sandstone,1.4651022697971265,3852.073792143826,21.739879740249982,1839.654747630089,4.698516160897895,0.0
124,Well_no_7,6725,8025,3055.65,0.07115,53.11747939095734,7556219.413,Sandy shale,3.5303730075085835,1921.2428942567408,18.916574972268048,1777.701299111519,11.82003767803116,0.6667
125,Well_no_7,6725,8025,3056.15,0.13757,89.95841623007114,7699729.443,Shaly sandstone,2.034820657916392,3767.5148857522,27.92346731440948,1547.4876279553453,5.840666043073112,0.3333
126,Well_no_7,6725,8025,3056.65,0.14261,87.57185575630213,7361871.884,Shaly sandstone,2.1492184339196374,2798.6156891259443,26.99387823193868,1813.6237371050515,7.069276027123612,0.3333
127,Well_no_7,6725,8025,3057.15,0.14323,92.3987919599081,7405789.55,Shaly sandstone,2.198295318797186,3394.5638899011046,25.331097655161045,1511.0229283802987,7.218405770852674,0.3333
128,Well_no_7,6725,8025,3057.65,0.15153,134.26183564003003,7282890.52,Sandstone,1.7659965390978942,4315.191846558128,25.43838761795309,1567.6559839041586,3.1895086655975744,0.0
129,Well_no_7,6725,8025,3058.15,0.14981,137.71242844576756,6991970.994,Sandstone,2.4167432931242177,3486.773715817839,21.64011023613637,1687.8348671567471,6.4875567878987015,0.0
130,Well_no_7,6725,8025,3058.65,0.0771299999999999,15.947099823534794,7748323.199,Sandy shale,2.9451940745946823,2880.803726722086,18.955334076601147,1651.842534598802,9.38454517086119,0.6667
131,Well_no_7,6725,8025,3059.15,0.06649,,7799389.806,Sandy shale,2.748518781215597,2763.166905499282,23.52503056252089,,,0.6667
132,Well_no_7,6725,8025,3059.65,0.13089,63.29722057350117,7493231.4,Shaly sandstone,2.115044807352905,3598.4596972137465,27.38752949355588,1812.058850452276,6.6539957599097415,0.3333
133,Well_no_7,6725,8025,3060.15,0.13271,59.39595391423301,7458031.334,Shaly sandstone,1.5671542282889155,5020.035186253493,39.493467045063056,1549.3203306636367,3.0431369590832884,0.3333
134,Well_no_7,6725,8025,3060.65,0.13927,71.67061940152036,7007143.175,Shaly sandstone,2.177408335461036,3526.6223933803544,23.917164219722828,1827.1770894073784,7.269443463669766,0.3333
135,Well_no_7,6725,8025,3061.15,0.14114,,7161335.666,Shaly sandstone,2.281723842645928,2414.325734097069,21.173623715995163,,,0.3333
136,Well_no_7,6725,8025,3061.65,0.13778,89.31804679357157,7361855.544,Sandstone,2.4310951897823454,3107.646818796523,23.343380450047693,1639.2093084222988,6.11260251749022,0.0
137,Well_no_7,6725,8025,3062.15,0.13442,90.77679314982163,7243905.294775796,Sandstone,1.6239672286596696,4552.53511063085,33.6576561111448,1595.7101720473706,5.514461401282707,0.0
138,Well_no_7,6725,8025,3062.65,0.14211,109.94478109113535,7216039.31,Sandstone,2.2611065070315024,2992.0769007178,21.271072390459388,1515.7482473771656,7.510667926262242,0.0
139,Well_no_7,6725,8025,3063.15,0.14245,112.42881849481232,7305975.477000001,Sandstone,2.6538712532813555,3172.6891676510413,26.71375273684689,1747.6236309672431,4.742892612967724,0.0
1380,Well_no_70,3575,9775,3055.55,,30.43807738088609,7916233.731000002,Sandy shale,2.950886109462932,3077.427555314282,27.94654500986521,1700.9953101882631,8.538049739451806,0.6667
1381,Well_no_70,3575,9775,3056.05,0.07032,39.58127108006453,8047392.009,Sandy shale,3.0993083955028857,2671.563456698887,22.1205428847253,1716.3816204941486,7.8715735962943825,0.6667
1382,Well_no_70,3575,9775,3056.55,0.06596,34.83799042607492,7683647.6902550375,Sandy shale,4.4038653496412135,2373.534013011878,24.80989640807052,1798.592658737138,9.953863396747732,0.6667
1383,Well_no_70,3575,9775,3057.05,0.07078,27.541778260564612,7623145.3089999985,Sandy shale,2.904971197747664,2849.9892529899794,19.729547413656885,1632.634525004126,9.13686613962008,0.6667
1384,Well_no_70,3575,9775,3057.55,0.1541799999999999,132.0675468319279,7126319.525,Sandstone,1.6875659548542368,3829.200036554737,33.75942442013331,1911.436326321692,5.141218434636782,0.0
1385,Well_no_70,3575,9775,3058.05,0.14769,,7183190.429,Sandstone,1.7126198046529966,3890.8445184660936,25.92678788526197,1603.4509131803256,,0.0
1386,Well_no_70,3575,9775,3058.55,0.15382,134.77537580976843,7376424.329,Sandstone,2.2038133877938377,2988.237077000957,21.058991014938453,1735.392701529023,7.665887298852438,0.0
1387,Well_no_70,3575,9775,3059.05,0.15803,171.4773260439641,7311988.039,Sandstone,1.6648712384449202,4585.724213791892,32.80656638928077,1657.9051646682724,4.778009763520699,0.0
1388,Well_no_70,3575,9775,3059.55,0.15485,115.47208650343083,6947358.482999999,Shaly sandstone,2.1378913995682627,3063.577245632689,23.6445983308635,1482.5405026355634,5.9259822407339415,0.3333
1389,Well_no_70,3575,9775,3060.05,0.16066,159.0723901185352,6998101.498,Sandstone,1.7884194081712428,3576.767551985175,27.45494666069672,1681.302117682848,5.661984131368854,0.0
1390,Well_no_70,3575,9775,3060.55,0.16089,184.201718764705,7292082.807999997,Sandstone,1.5882584460949152,4700.8133342609135,35.09677290397799,1615.504965489076,4.2327720142849,0.0
1391,Well_no_70,3575,9775,3061.05,0.1708,331.3250248166848,7268909.995,Sandstone,2.3766563480610707,3164.5368230116687,24.57727185852449,1462.5420062644996,5.083737136945077,0.0
1392,Well_no_70,3575,9775,3061.55,0.17899,304.0496229584042,6665807.7310000025,Sandstone,2.014576871752264,3195.8261476926923,21.575602255407347,1477.1177893264737,4.395558867766269,0.0
1393,Well_no_70,3575,9775,3062.05,,403.9014166110743,7005953.9789999975,Sandstone,1.8436599765869484,4124.078958135835,24.45357935141461,1535.6992519362243,4.348036421018847,0.0
1394,Well_no_70,3575,9775,3062.55,0.18641,408.591816052541,6708258.0189999975,Sandstone,1.805140151820488,3147.7163870788067,25.39652241057577,1725.2277304666422,7.428673910310232,0.0
1395,Well_no_70,3575,9775,3063.05,0.18001,293.34384930875717,6831266.2710000025,Sandstone,2.0699639027112733,2950.6192844573675,18.02142484638976,1452.0360043475562,7.864675161205372,0.0
1396,Well_no_70,3575,9775,3063.55,0.17874,299.5533611991262,7003424.0189999975,Sandstone,1.8136388670774568,4068.4254908813696,28.81945867638895,1798.5551432467485,3.765050827338648,0.0
